id,origin,name,match
17401814388278163147,Anthony,Embecovirus,13939106967609829850
14346403554977571756,Anthony,Sarbecovirus,15800028359054000741
1285280064269370905,Anthony,Betacoronavirus,14936425639880413637
17592166570154755579,Anthony,Alphacoronavirus,5576532240118440814
9880904342534520079,Anthony,unclassified Betacoronavirus,14936425639880413637
14617079549654208891,Anthony,Tegacovirus,13641124010220078495
10331913500463886862,Anthony,Minacovirus,4871213190794596136
13073980468532487286,Anthony,Duvinacovirus,8943725337157250040
12538644497775899823,Anthony,Igacovirus,17646652207407884069
12239402733915455098,Anthony,Gammacoronavirus,6548473745562436355
9844002918929717779,Anthony,unclassified Alphacoronavirus,5576532240118440814
10457824684515573362,Anthony,unclassified Gammacoronavirus,6548473745562436355
2084278206211520059,Anthony,Cegacovirus,7621974739491651532
17493186329367058444,Anthony,Minunacovirus,3646142074134481330
12090673296380497298,Anthony,Rhinacovirus,11209764469389867489
2437766954533088243,Anthony,Merbecovirus,8024291143435338671
2269827207149774758,Anthony,Setracovirus,15691085837927046060
12823969334673657427,Anthony,Colacovirus,9762645172416130532
12325431086846766675,Anthony,Decacovirus,4099582739470817113
7017656762555944115,Anthony,Pedacovirus,6699794426564414484
11712225594277392899,Anthony,Nobecovirus,5283353134852570301
16977449231972245423,Anthony,Luchacovirus,17482240267300917848
16979699981577238130,Anthony,Rousettus bat coronavirus GCCDC1,
2980729825142383634,Anthony,unclassified coronaviruses,
15628399644545531917,Anthony,unclassified Coronavirus group 2b,
8822728929879825786,Anthony,unclassified Decacovirus,4099582739470817113
11710543077471450752,Anthony,unclassified Minunacovirus,3646142074134481330
10237218498865288702,Anthony,unclassified Rhinacovirus,11209764469389867489
458398735650752806,Anthony,unclassified Pedacovirus,6699794426564414484
3714620106184046755,Anthony,unclassified Merbecovirus,8024291143435338671
15679053081069528845,Anthony,unclassified Duvinacovirus,8943725337157250040
5502478207294933463,Anthony,NL63-related bat coronavirus strain BtKYNL63-9b,
17982656090465575152,Anthony,unclassified Coronavirinae,
189331987177114847,Anthony,China Rattus coronavirus HKU24,
4884486233922905380,Anthony,Moordecovirus,4439890452634047883
17695299262618236461,Anthony,Herdecovirus,598723878732663836
2277968921365722831,Anthony,Coronavirinae,
5984858832238631276,Anthony,Buldecovirus,1389699629869688227
15337777758673594074,Anthony,Myotis ricketti alphacoronavirus Sax-2011,5576532240118440814
7423567392661796263,Anthony,Deltacoronavirus,9218417344819324615
3382126641143608845,Anthony,Nyctalus velutinus alphacoronavirus SC-2013,5576532240118440814
6244175308130841523,Anthony,Rhinolophus ferrumequinum alphacoronavirus HuB-2013,5576532240118440814
16753642822891151705,Anthony,Bat Hp-betacoronavirus Zhejiang2013,14936425639880413637
17617691095471422573,Anthony,unclassified Deltacoronavirus,9218417344819324615
6782072075672782798,Anthony,Andecovirus,6231239726153615903
16305823032851672584,Anthony,Nidovirales,16290532738832004111
3806992863273430139,Anthony,unclassified Coronaviridae,23858754759801405
4778389973449477220,Anthony,Orthocoronavirinae,9372303298172469915
10696446180477822295,Anthony,unclassified Nidovirales,16290532738832004111
6788318803717502783,Anthony,Renitovirus,12206992487727461705
93040872307127427,Anthony,Torovirus,14328989588501509661
15428658081621653072,Anthony,unclassified Torovirus,14328989588501509661
9281739201032326475,Anthony,unclassified Torovirinae,10742522621414398944
12259858636546632965,Anthony,Equine torovirus,14328989588501509661
7648255226457470773,Anthony,Blicbavirus,6585643832335382084
17196941495459144210,Anthony,unclassified Paramyxoviridae,11572708849693708725
