id,origin,name,match
8327586123028839777,Anthony,Homo sapiens,7818969158599414049
8709432286658782043,Anthony,Felis catus,13379558674117995900
16261582471446786743,Anthony,Rhinolophus sinicus,17492752780626056344
3409515597885549493,Anthony,Rhinilophus ferrumequinum,12661968354197151172
6039661538651352038,Anthony,Aselliscus stoliczkanus,2259116239416142585
2495219862818541774,Anthony,Canis lupus familiaris (domestic dog),17725050460804723794
5220349840088581938,Anthony,Canis lupus familiaris,17725050460804723794
15988546281735188119,Anthony,Mus musculus; old,4266611939445510489
942333270880952356,Anthony,Mus musculus; young,4266611939445510489
2125136326931105599,Anthony,Chlorocebus aethiops,15047342627518720203
6043770269372178200,Anthony,Mustela vison,847334897701006686
3714861575667754152,Anthony,Homo sapiens; patient #2 with severe acute,11652268155167045279
3143667737421461984,Anthony,Rhinolophus Ferrumequinum,1099109481974468750
7795289196777856362,Anthony,Vicugna pacos,8420952885203453276
15835304073352172041,Anthony,Gallus gallus,3248344960615667135
8234173574657748592,Anthony,Oryctolagus cuniculus,16805230566005421771
2048031239493115509,Anthony,Hydropotes inermis (water deer),2390841092061343795
9210171257853086199,Anthony,Hipposideros abae,8476434251391177161
8079759618810048472,Anthony,Rhinolophus ferrumequinum,5439455756258861471
8775189704360688613,Anthony,Branta canadensis,3982160309879941928
3318768146248049867,Anthony,Delphinapterus leucas (beluga whale),6039317989971761016
5392365772724796509,Anthony,Bos taurus,5549035660701021675
822102527780258227,Anthony,Homo sapiens; sex: F; age: 12Y,7818969158599414049
8430322623889514380,Anthony,Homo sapiens; sex: F; age: 8Y,7818969158599414049
6504688393387868817,Anthony,Homo sapiens; sex: M; age: 4Y,7818969158599414049
15578130733679964012,Anthony,Mus musculus,4266611939445510489
7591936575284604031,Anthony,Neoromicia capensis,711229478414453768
9546044933494993206,Anthony,Rhinolophus affinis,10363859235334865005
16582552662210291760,Anthony,Rhinolophus macrotis,6669800988377555210
12759031662389415809,Anthony,Homo sapiens; bovine,7818969158599414049
11695423825391488184,Anthony,Camelus dromedarius,15746117653815210672
18221233952123446587,Anthony,Myotis lucifugus (little brown bat),16089626169548218295
